1,,Jonathan Taylor (IND)    ,RB1,14,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,0
2,,Christian McCaffrey (CAR)      ,RB2,13,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,0
3,,Derrick Henry (TEN)     ,RB3,6,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,1
4,,Dalvin Cook (MIN)      ,RB4,7,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,4
5,,Austin Ekeler (LAC)    ,RB5,8,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,-2
6,,Joe Mixon (CIN)     ,RB6,10,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,3
7,,Najee Harris (PIT)    ,RB7,9,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,-1
8,,Justin Jefferson (MIN)     ,WR1,7,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,-1
9,,Cooper Kupp (LAR)     ,WR2,7,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,-4
10,,Nick Chubb (CLE)     ,RB8,9,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,5
11,,Ja'Marr Chase (CIN)     ,WR3,10,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,-1
12,,Alvin Kamara (NO)     ,RB9,14,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,1
13,,Mark Andrews (BAL)      ,TE1,10,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,12
14,,Saquon Barkley (NYG)     ,RB10,9,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,2
15,,D'Andre Swift (DET)     ,RB11,6,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,-4
16,,Travis Kelce (KC)    ,TE2,8,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,1
17,,Stefon Diggs (BUF)    ,WR4,7,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,-3
18,,Davante Adams (LV)      ,WR5,6,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,-6
19,,Deebo Samuel (SF)      ,WR6,9,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,3
20,,Javonte Williams (DEN)     ,RB12,9,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,-1
21,,CeeDee Lamb (DAL)     ,WR7,9,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,0
22,,Aaron Jones (GB)      ,RB13,14,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,-2
23,,Leonard Fournette (TB)      ,RB14,11,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,1
24,,Mike Evans (TB)     ,WR8,11,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,2
25,,Tyreek Hill (MIA)     ,WR9,11,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,-2
26,,James Conner (ARI)     ,RB15,13,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,1
27,,AJ Brown (PHI)      ,WR10,7,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,3
28,,Kyle Pitts (ATL)      ,TE3,14,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,3
29,,Tee Higgins (CIN)      ,WR11,10,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,6
30,,Ezekiel Elliott (DAL)      ,RB16,9,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,-2
31,,Michael Pittman  (IND)     ,WR12,14,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,3
32,,Josh Allen (BUF)    ,QB1,7,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,-14
33,,DJ Moore (CAR)      ,WR13,13,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,7
34,,Courtland Sutton (DEN)      ,WR14,9,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,9
35,,Mike Williams (LAC)      ,WR15,8,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,9
36,,Keenan Allen (LAC)    ,WR16,8,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,-4
37,,Terry McLaurin (WAS)     ,WR17,14,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,8
38,,Breece Hall (NYJ)    ,RB17,10,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,3
39,,Travis Etienne  (JAC)      ,RB18,11,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,-3
40,,David Montgomery (CHI)      ,RB19,14,5 out of 5 stars 5 out of 5 stars 5 out of 5 stars 5 out of 5 stars 5 out of 5 stars,-3
41,,Justin Herbert (LAC)      ,QB2,8,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,-8
42,,Cam Akers (LAR)      ,RB20,7,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,-4
43,,Elijah Mitchell (SF)      ,RB21,9,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,4
44,,DK Metcalf (SEA)      ,WR18,11,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,9
45,,Jaylen Waddle (MIA)     ,WR19,11,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,7
46,,Gabriel Davis (BUF)      ,WR20,7,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,17
47,,George Kittle (SF)    ,TE4,9,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,-8
48,,Diontae Johnson (PIT)      ,WR21,9,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,1
49,,Brandin Cooks (HOU)      ,WR22,6,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,12
50,,AJ Dillon (GB)      ,RB22,14,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,0
51,,Patrick Mahomes II (KC)     ,QB3,8,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,-22
52,,Allen Robinson II (LAR)     ,WR23,7,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,6
53,,Darren Waller (LV)    ,TE5,6,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,-7
54,,Lamar Jackson (BAL)    ,QB4,10,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,-12
55,,J.K. Dobbins (BAL)      ,RB23,10,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,-4
56,,Marquise Brown (ARI)      ,WR24,13,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,6
57,,Josh Jacobs (LV)      ,RB24,6,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,-9
58,,Jerry Jeudy (DEN)      ,WR25,9,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,11
59,,Darnell Mooney (CHI)     ,WR26,14,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,8
60,,Kyler Murray (ARI)    ,QB5,13,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,-5
61,,Dalton Schultz (DAL)      ,TE6,9,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,-1
62,,Jalen Hurts (PHI)      ,QB6,7,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,-6
63,,Rashod Bateman (BAL)      ,WR27,10,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,19
64,,Damien Harris (NE)      ,RB25,10,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,20
65,,Chris Godwin (TB)      ,WR28,11,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,-1
66,,Antonio Gibson (WAS)      ,RB26,14,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,-9
67,,Elijah Moore (NYJ)     ,WR29,10,1 out of 5 stars 1 out of 5 stars 1 out of 5 stars 1 out of 5 stars 1 out of 5 stars,23
68,,Amari Cooper (CLE)      ,WR30,9,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,5
69,,Michael Thomas (NO)     ,WR31,14,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,-3
70,,Amon-Ra St. Brown (DET)     ,WR32,6,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,-11
71,,JuJu Smith-Schuster (KC)     ,WR33,8,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,1
72,,Dameon Pierce (HOU)      ,RB27,6,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,-4
73,,Dallas Goedert (PHI)    ,TE7,7,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,7
74,,Rashaad Penny (SEA)     ,RB28,11,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,4
75,,Joe Burrow (CIN)      ,QB7,10,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,-21
76,,Adam Thielen (MIN)      ,WR34,7,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,-6
77,,Brandon Aiyuk (SF)      ,WR35,9,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,20
78,,Clyde Edwards-Helaire (KC)     ,RB29,8,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,-13
79,,Chase Edmonds (MIA)      ,RB30,11,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,-4
80,,DeVonta Smith (PHI)    ,WR36,7,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,12
81,,T.J. Hockenson (DET)    ,TE8,6,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,-10
82,,Miles Sanders (PHI)     ,RB31,7,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,-1
83,,Allen Lazard (GB)     ,WR37,14,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,8
84,,Tom Brady (TB)    ,QB8,11,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,-10
85,,Rhamondre Stevenson (NE)      ,RB32,10,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,2
86,,Russell Wilson (DEN)    ,QB9,9,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,-10
87,,Drake London (ATL)      ,WR38,14,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,7
88,,Tyler Lockett (SEA)      ,WR39,11,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,20
89,,Devin Singletary (BUF)      ,RB33,7,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,-10
90,,Dawson Knox (BUF)      ,TE9,7,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,6
91,,Kareem Hunt (CLE)     ,RB34,9,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,-6
92,,Tony Pollard (DAL)     ,RB35,9,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,-15
93,,Dak Prescott (DAL)    ,QB10,9,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,-7
94,,Christian Kirk (JAC)     ,WR40,11,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,7
95,,Hunter Renfrow (LV)      ,WR41,6,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,0
96,,Trey Lance (SF)      ,QB11,9,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,8
97,,DeAndre Hopkins (ARI)      ,WR42,13,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,-9
98,,Cordarrelle Patterson (ATL)      ,RB36,14,1 out of 5 stars 1 out of 5 stars 1 out of 5 stars 1 out of 5 stars 1 out of 5 stars,-15
99,,Zach Ertz (ARI)    ,TE10,13,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,-1
100,,Melvin Gordon III (DEN)    ,RB37,9,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,0
101,,Robert Woods (TEN)    ,WR43,6,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,2
102,,Matthew Stafford (LAR)     ,QB12,7,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,-3
103,,Aaron Rodgers (GB)      ,QB13,14,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,-14
104,,Kadarius Toney (NYG)      ,WR44,9,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,14
105,,Chris Olave (NO)      ,WR45,14,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,0
106,,Kenneth Walker III (SEA)     ,RB38,11,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,-13
107,,Kirk Cousins (MIN)     ,QB14,7,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,6
108,,Derek Carr (LV)      ,QB15,6,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,-2
109,,Treylon Burks (TEN)     ,WR46,6,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,-2
110,,Chase Claypool (PIT)      ,WR47,9,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,6
111,,Cole Kmet (CHI)      ,TE11,14,5 out of 5 stars 5 out of 5 stars 5 out of 5 stars 5 out of 5 stars 5 out of 5 stars,4
112,,Michael Carter (NYJ)    ,RB39,10,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,0
113,,Darrell Henderson  (LAR)    ,RB40,7,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,1
114,,Pat Freiermuth (PIT)    ,TE12,9,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,-4
115,,James Cook (BUF)    ,RB41,7,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,-13
116,,Hunter Henry (NE)      ,TE13,10,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,12
117,,Tua Tagovailoa (MIA)     ,QB16,11,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,10
118,,Justin Fields (CHI)      ,QB17,14,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,18
119,,James Robinson (JAC)     ,RB42,11,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,-10
120,,Garrett Wilson (NYJ)      ,WR48,10,1 out of 5 stars 1 out of 5 stars 1 out of 5 stars 1 out of 5 stars 1 out of 5 stars,5
121,,Marquez Valdes-Scantling (KC)    ,WR49,8,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,17
122,,Skyy Moore (KC)      ,WR50,8,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,-3
123,,Trevor Lawrence (JAC)    ,QB18,11,5 out of 5 stars 5 out of 5 stars 5 out of 5 stars 5 out of 5 stars 5 out of 5 stars,21
124,,Tyler Boyd (CIN)      ,WR51,10,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,9
125,,Alexander Mattison (MIN)    ,RB43,7,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,-8
126,,Irv Smith  (MIN)     ,TE14,7,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,23
127,,Kenneth Gainwell (PHI)     ,RB44,7,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,-3
128,,Albert Okwuegbunam (DEN)      ,TE15,9,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,29
129,,Nyheim Hines (IND)     ,RB45,14,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,-7
130,,Russell Gage (TB)      ,WR52,11,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,26
131,,Raheem Mostert (MIA)    ,RB46,11,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,4
132,,David Njoku (CLE)      ,TE16,9,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,21
133,,Michael Gallup (DAL)    ,WR53,9,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,-10
134,,Mike Gesicki (MIA)      ,TE17,11,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,-4
135,,Khalil Herbert (CHI)      ,RB47,14,5 out of 5 stars 5 out of 5 stars 5 out of 5 stars 5 out of 5 stars 5 out of 5 stars,4
136,,Jamaal Williams (DET)     ,RB48,6,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,7
137,,George Pickens (PIT)      ,WR54,9,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,-26
138,,Jameis Winston (NO)    ,QB19,14,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,8
139,,Jakobi Meyers (NE)     ,WR55,10,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,26
140,,DJ Chark  (DET)    ,WR56,6,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,7
141,,DeVante Parker (NE)     ,WR57,10,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,21
142,,Matt Ryan (IND)    ,QB20,14,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,19
143,,Tyler Allgeier (ATL)    ,RB49,14,1 out of 5 stars 1 out of 5 stars 1 out of 5 stars 1 out of 5 stars 1 out of 5 stars,-11
144,,Robert Tonyan (GB)    ,TE18,14,1 out of 5 stars 1 out of 5 stars 1 out of 5 stars 1 out of 5 stars 1 out of 5 stars,20
145,,Gerald Everett (LAC)    ,TE19,8,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,41
146,,Tyler Higbee (LAR)    ,TE20,7,3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars 3 out of 5 stars,31
147,,Julio Jones (TB)      ,WR58,11,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,-18
148,,Noah Fant (SEA)    ,TE21,11,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,22
149,,Jarvis Landry (NO)    ,WR59,14,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,-8
150,,Rachaad White (TB)      ,RB50,11,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,-19
151,,Ryan Tannehill (TEN)      ,QB21,6,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,32
152,,Rondale Moore (ARI)      ,WR60,13,2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars 2 out of 5 stars,14
153,,J.D. McKissic (WAS)    ,RB51,14,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,1
154,,Buffalo Bills (BUF)    ,DST1,7,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,-33
155,,Kenny Golladay (NYG)    ,WR61,9,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,21
156,,Jahan Dotson (WAS)      ,WR62,14,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,-4
157,,Tampa Bay Buccaneers (TB)    ,DST2,11,4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars 4 out of 5 stars,-31
